id,title,book_url,pic_url,author,press,original,translator,publish_date,pages,price,binding,ISBN,score,rating_count,summary,autor_intro,author_id,tags,comment1,comment2,comment3,comment4,comment5,rec_id1,rec_id2,rec_id3,rec_id4,rec_id5,rec_id6,rec_id7,rec_id8,rec_id9,rec_id10
6558708,稻草人手记,https://book.douban.com/subject/6558708/,https://img3.doubanio.com/view/subject/l/public/s6565844.jpg,三毛,"北京出版集团公司,北京十月文艺出版社",,,2011-7-1,217,22.00元,平装,9787530211090,8.9,4649,《稻草人手记》记录的是三毛定居加纳利岛后生活中的点点滴滴，语言朴实、简单，其中的情趣与无奈，朴实而谐趣，令人笑叹。也许，正是这样简简单单的生活，才给了三毛无限的创作灵感。    《稻草人手记》主要内容为江洋大盗，平沙漠漠夜带刀，逍遥七岛游，一个陌生人的死，大胡子与我，亲爱的婆婆大人，这样的人生……,本名陈懋平，因为学不会写“懋＂字，就自己改名为陈平。 十三岁就跷家去小琉球玩，初中时逃学去坟墓堆读闲书。 旅行和读书是她生命中的两颗一级星，最快乐与最疼痛都夹杂其中。 她没有数字观念，不肯为金钱工作，写作之初纯粹是为了让父母开心。 她看到一张撒哈拉沙漠的照片，感应到前世的乡愁，于是决定搬去住，苦恋她的荷西也二话不说地跟着去了。 然后她和荷西在沙漠结婚了，从此写出一系列风靡无数读者的散文作品，把大漠的狂野温柔和活力四射的婚姻生活，淋漓尽致展现在大家面前，“三毛热＂迅速地从台港横扫整个华文世界，而“流浪文学＂更成为一种文化现象！ 接着，安定的归属却突然急转直下，与挚爱的荷西锥心的死别，让她差点要放弃生命，直到去了一趟中南美旅游，才终于重新提笔写作。接着她尝试写剧本、填歌词，每次出手必定撼动人心。 最终，她又像儿时那样不按常理出牌，逃离到没人知道的远方，继...(展开全部),https://book.douban.com/author/4530739/,三毛 散文 随笔 台湾 生活 旅行 中国文学 文学,最喜欢相思农场那一篇,真想去加纳利岛看看呢,充满着古灵精怪,可怕的婚姻生活，即便潇洒如三毛，温柔如荷西，也会有这么多的磕磕碰碰，真让人绝望,若是早些读过三毛的书，怕是绝不会浪费任何时间放弃行走的机会,6558706,6558705,6558709,6558707,6815824,6815828,6815827,6815826,6820477,6710437
1440243,索拉里斯星,https://book.douban.com/subject/1440243/,https://img1.doubanio.com/view/subject/l/public/s1707557.jpg,[波兰]斯塔尼斯瓦夫·莱姆,商务印书馆,,陈春文,2005-10,329,20.00元,平装,9787100046084,8.8,1826,小说以一个被神秘大洋覆盖的星球为背景，演绎了人类寻求知识和生死相爱的科学神话。莱姆笔下的神秘大洋似乎是有智慧的，能够物化人类头脑中的隐私和邪念。科学家们围绕这个不解之谜作出种种推测，却难以自圆其说。任何一种解释都不过是用“一个更费解的谜代替另一个谜而已”。,斯坦尼斯拉夫.莱姆，1921年9月12日出生于洛辅（雷姆堡）。1939年至1941年和1944年至1948年分别学习医学、哲学、科学方法学和控制论;在1941年至1944年的德国占领期间，他做过汽车装配工。刚刚毕业，他就开始了写作，先是写诗，随后又写中篇小说，自1950年起开始写长篇小说，此外还为电台和电视台写了大量作品，还有大量文学批评、哲学、控制论和科普文章。现今生活在克拉考。,https://book.douban.com/author/4608245/,科幻 科幻小说 小说 波兰 索拉里斯星 莱姆 哲学 外国文学,这个安全静谧的宇宙如一面镜子般被打破，其理由非常简单。如果宇宙有上百亿年的历史，上百亿星系的规模，像地球这样条件的行星必然大量存在，也必然有大量文明存在。但为何人类对于宇宙的观察包括监听却收不到任何有文明特性的声音痕迹。似乎那些文明都在宇宙中玩一个绝对静默的躲猫猫游戏。而对于文明的自我躲藏，更引出了宇宙自然规律本身是不是自然的这一根本性问题，因为最好的安全措施便是改变宇宙规律，彻底封锁其他文明抵达...,1.我们的仪器捕捉到的这些东西，只不过是沧海一粟，只不过是那个远远超出我们理解能力的、无边无际的深沉独白的一个偶然被听到的小片段而已，它的深层运筹我们无从察觉，我们听不到它的永恒之音。2.当我捡起几页书稿正准备直起身子时，我发现，我拿纸的这只手不像通常那样投下一只手的影子，而是带有重影。3.我无法超出我自己：除了我的大脑，我没有别的什么东西可以思想，我在我之外无法思想，无从设定，我跳不出自己的圈子...,读完没看懂讲什么那种……还甚至怀疑这个评分这么高有点无理,窝巢，这个太屌了，目前心中科幻NO.1 真正的大象无形，相比之下刘的很多设定狭隘幼稚的像小学生吵架。,看完后激动的不知说什么好，打破了以往一切以“人”为构想的科幻设定。为什么一定要交流？一定要沟通？为什么一定要设想是碳基生命？阿西莫夫的帝国元老院设定，克拉克的太空漫游，到刘慈欣的黑暗森林设定，一切在碰到索拉里斯星时都显得如此的渺小，如此的不堪一击。基于碳基生命的一切建设，再宏大，也不如神秘的索拉里斯海上一次小小的对称锥波动。有什么更难以复制？除了人类思想的波动以外？如同三维的你阻挡住二维上蚂蚁的前...,1440442,25978738,1140728,2340609,1187842,6744648,1865765,26295450,2052049,3747044
1529893,莲花,https://book.douban.com/subject/1529893/,https://img1.doubanio.com/view/subject/l/public/s1513548.jpg,安妮宝贝（庆山）,作家出版社,,,2006-3,210,25.00元,精装,9787506335867,8.0,84537,全书收录安妮墨脱之行所拍八张图片，皆沿途所见。 《莲花》叙述年轻女子庆昭身患疾病，滞留高原，静等死亡。中年男人善生刚刚结束追名逐利的暄腾往日，内心长久压抑的黑暗苏醒，准备去与世隔绝的墨脱，寻访旧友内河。内河是被世界遗忘的女子，命运多舛。一路上善生向庆昭讲述自己和内河的往昔，雅鲁藏布江江河谷的奇崛险阻，恰似叙述中依次展开的一代人苦痛而流离的蜕变过程。,安妮宝贝，自由作家，现居北京。曾任职金融广告网络等行业。已出版短篇小说集《告别薇安》，散文及短篇小说集《八月未央》，长篇小说《彼岸花》，摄影图文集《蔷薇岛屿》。,https://book.douban.com/author/4502438/,安妮宝贝 莲花 小说 墨脱 行走 西藏 文学 安妮,未购，抵抗虚无的工具。,终于可以说是读过安妮宝贝的人了，也终于可以理直气壮地说她差了。对于这书就一点：小说里的所有人物说话都一个语气，读着不觉得很失败吗？反正我觉得很失败，是文学的失败，如果这也能算文学的话。哦还有，写作以前先好好学学语法，不要写出看起来像那么回事儿其实语病一坨的句子。,陈磊告诉我读完《莲花》的感受，读到他和她走出峡谷那一段，感觉如释重负，简直浑身的累和酸痛就像洗了个澡一样的，全没了呀。我说，对啊，想不通怎么还有那么多文艺青年想去西藏。陈磊说，请不要试图和我谈论一切与性有关的话题。你本质上无疑是在对着一朵纯洁的天山雪莲吐痰。,文字是非常美 用词也有很多值得学习的地方 但是依然走的是“漫长艰辛寂寞的旅途”＋“很面的男人”＋“很独立特别的女人” ＋“一个跟班女人”的套路 不算是个深刻或者有趣的故事 小说 最重要的还是故事性吧,她用了半生的时间反复地写光脚穿球鞋、穿白色棉裙的女孩和内心有阴影的中年男子的边缘故事。这次有进步的是情欲感没有前几部那么重了。有些向往莲花圣地墨脱的神秘静默，但贪图安逸的我永远不会付诸实施。,1030052,2256438,1058234,1065970,1063190,1029159,1016523,1312333,1023500,1436348
1063190,蔷薇岛屿,https://book.douban.com/subject/1063190/,https://img3.doubanio.com/view/subject/l/public/s3237601.jpg,安妮宝贝（庆山）,作家出版社,,,2002-8,179,18.00元,平装,9787506324298,8.0,29917,《蔷薇岛屿》安妮宝贝的第四本书。内容为在上海、北京、香港、越南、柬埔寨一路旅途中拍摄的照片及写下的字，留下时光和幻觉的印记，是一本关于旅行、爱和生死的影像书。包括《再见，时光》、《赤道往北21度》、《在西贡》、《危险的美感》、《世俗生活》等17篇散文，以及小说《一场上海烟花》。,安妮宝贝，自由作家，曾任职金融网络广告行业。1998年开始发表小说，因作品风格独特引起广泛关注。题材多围绕宿命，自由，漂泊等命题思考，创作工业化大城市中游离者的生活；他们在爱和幻觉中的决然出行，及对自我的追寻。 2000年起出版小说集《告别薇安》，《八月未央》，长篇小说《彼岸花》，面市后都十分畅销。 安妮宝贝现居北京。从事专业写作及为杂志撰写独立摄影采访和专栏。,https://book.douban.com/author/4502438/,安妮宝贝 蔷薇岛屿 游记 行走 随笔 散文 安妮 小说,很少能有人的书让我觉得看不下去，很少能有人写了很多书内容都没变过，很少有作家让我讨厌过，这个奇女子做到了,瞧瞧人家，旅游拍照写书赚钱，这小日子过得杠杠的，PS 安妮和上海男人谈恋爱那段我一直在笑，她看来很纠结上海男人不付同居房租的事啊哈哈,还行,河内，西贡，金边，吴哥，香港，上海。巴肯山日落，上海小站饭店。P66: 你们不会彼此遗忘。只会彼此消失。我们真得要过了很久很久，才能够明白，自己会真正怀念的，到底是怎样的人，怎样的事。这本书是给父亲的。,安妮,1030052,1058234,1065970,1029159,1529893,2256438,1016523,1023500,1087145,1436348
1029159,八月未央,https://book.douban.com/subject/1029159/,https://img1.doubanio.com/view/subject/l/public/s1084388.jpg,安妮宝贝（庆山）,作家出版社,,,2001-1,297,16.00元,平装,9787506319850,7.5,50208,2000年出版的《八月未央》是安妮宝贝第一本小说散文集，其中虚构和纪实部分文字比例相当，执著于低调的清冷风格，诠释宿命和无常、爱情和死亡、告别和流浪，形成她延续至今的独特文风。 五年后安妮宝贝反复重新审视自己写作青春期结束阶段的代表作品，大刀阔斧删除了书中大部分散文篇目，修订版增补替换上的多篇短篇小说都是她各个阶段的代表性作品。修订版的《八月未央》中虚构部分因此而占到绝大部分，读者从中更能清晰感受到安妮宝贝今天的写作，所关注和探讨的仍然是大范围的孤独人群的复杂情感处境，是置身城市之中的个性边缘的人群内心。生与死、情感与时间的探询才真正是一直令她着迷的游戏。,安妮宝贝，自由作家。1998年开始发表小说，因作品风格独特引起广泛关注，成为畅销作家。现居北京。从事写作，摄影采访，媒体策划编剧等工作。,https://book.douban.com/author/4502438/,安妮宝贝 八月未央 小说 爱情 散文 青春 安妮 文学,喜欢其中的散文。,散乱似乎又有联系……这是她的心情,属于看过就不记得的书,不喜欢。,精准描绘城市病态生活的文字，没把我腐蚀，欧耶！,1065970,1016523,1058234,1030052,1063190,1023500,1529893,2256438,1006073,1312333
6710720,春宴,https://book.douban.com/subject/6710720/,https://img3.doubanio.com/view/subject/l/public/s6902822.jpg,安妮宝贝（庆山）,湖南文艺出版社,,,2011-8-1,372,39.00元,平装,9787540450274,6.9,16115,《春宴》是一部形式专注且立意单纯的小说，讲述的命题是：一个人与所置身的时代，可保持一种怎样的关系，以及由爱的试炼而得到的关于人和自我、外界的关系。 安妮宝贝以前所未有的超长篇幅，描写了两个女子——周庆长、沈信得，在各自人生中所经历的生命状态。情节文字饱含浓度和广度，章节中充盈各种意象，潜意识，幻相和暗示：古都。亭子。湖。白鸟。一座被摧毁的古老的桥。黑白照片。独自穿越隧道。夜泳。一次春日宴席。梦境。眼神和气味。独绳幻术。一场脱离世俗而合乎秩序的爱恋。一次孤立的叛逃和回归……深读下去更有灵修历练的成分丝丝渗入。,安妮宝贝，作家。曾任职银行、广告公司、网站、杂志社。 1998年起发表小说，题材多围绕城市中游离者的边缘生活，探索人之内心与自身及外界的关系。 拥有大量读者。现居北京。 出版作品： 2000年1月， 短篇小说集 《告别薇安》。 2001年1月，散文及短篇小说集《八月未央》。 2001年9月， 长篇小说 《彼岸花》 。 2002年9月， 摄影散文集 《蔷薇岛屿》。 2004年1月， 长篇小说 《二三事》。 2004年10月，摄影图文集《清醒纪》。 2006年3月， 长篇小说 《莲花》。 2007年9月，散文及短篇小说集《素年锦时》。 2009年5月，音乐合作小说　 《月》。 2011年3月，主编杂志书《大方》。,https://book.douban.com/author/4502438/,安妮宝贝 春宴 小说 文艺 行走 中国文学 安妮寶貝 亲爱的安妮。,前面一点还好 快中段时又开始信马由缰的意淫了,你笔下的主人公，无论更替了什么样的名字，什么样的身份，在我看来，他们还是长成了同一个样子。读到途中，我甚至分不清庆长与信得，甚至那个贞谅的区别，就像曾经看《莲花》时渐渐忘记了内河跟庆昭的分别一样。你要知道，一定有一部分读者，他们会面临“失望”二字。因为他们长大了。所以，哪怕这本书我等了那么久，也只能给三颗星了。,我特别后悔买这本书，但当时就是想说谁让我小时候粉过她呢。。这书真的特别难以看下去，我就想说一句话：这他妈都写的是些什么玩意儿啊！！,多少人诟病她，都不妨碍我继续热爱她，这就是脑残粉。,我受够了她矫揉造作的文风和江郎才尽的词句。一句话，都一把年纪的阿姨了就别再学小姑娘写那么矫情的话，你过了那个年纪了。另外，你少点黄色情节会死么,20413794,2256438,1529893,6753739,25898124,1030052,3229810,1058234,5986107,24860561
1016523,告别薇安,https://book.douban.com/subject/1016523/,https://img3.doubanio.com/view/subject/l/public/s1650313.jpg,安妮宝贝（庆山）,中国社会科学出版社,,,2000-1,381,19.00,平装,9787500426721,7.5,39092,城市黯淡的背景。白棉布裙的女孩。一个名字叫林的男人。不同的场景和情节。坚持的黑色 主题。爱情和死亡。告别和流浪。,安妮宝贝。原名励婕。职业曾经历金融，编辑，广告。现为网络上的无业游民。喜欢旅行。爱尔兰音乐。纯粹的棉布。杜拉斯的小说。梵高的蓝色鸢尾花。曾为传统媒介撰写人文时尚类的文章；上网以后投身网络的自由天地，成为网络文学备爱瞩目的作者。 代表作以小说《告别薇安》、《暖暖》、《七年》等受到网络文学爱好者的喜爱。网上个人专集“她比烟花寂寞”，收录了小说，随笔，诗歌，游记等各种体裁的网络文学作品。现网络上的一些书库，论坛和文学网站收藏了其作品专集。,https://book.douban.com/author/4502438/,安妮宝贝 告别薇安 小说 爱情 安妮 网络文学 中国 文学,只推荐<七月和安生>。,这时的安妮还依然是青春狂躁的年纪，正如她所写的东西也是浓烈的带着深深的印迹的……虽然是回头看这部作品也并不是这么喜欢那个时期如此冲的气息但就是因为那时的安妮才有现在淡定安宁的安妮……,高中。其实那会儿因为她红，看了不少她的书，但是始终无感，始终无法喜欢上她，始终无法欣赏她书中的主人公或他们的生活。,现在再看这调调，已经有怀旧的意味藏在里面了,高中时候清晨的一次梦话是“告别薇安”,1029159,1065970,1058234,1063190,1030052,1529893,1006073,2256438,1087145,1312333
1065970,彼岸花,https://book.douban.com/subject/1065970/,https://img3.doubanio.com/view/subject/l/public/s1077536.jpg,安妮宝贝（庆山）,南海出版公司,,,2001-9,284,20.00元,平装,9787544219570,7.8,50084,乔是一个写文字的女人，略带点神精质，总在这个世界上寻找着一些可能并不存在的东西。她写了一本小说，说的是关于一个叫南生的女子的故事，南生爱上了自己父亲的情妇的儿子和平，和平却不愿负载这份过于沉重的爱，南生选择了一种出人意料的方式来结束两人的这种关系。乔在现实生活中有一个可以称作男友的森，森在最后告诉乔：你要的是彼岸的花朵，盛开在不可触及的别处。 《彼岸花》是安妮宝贝的第一部长篇小说。乔和南生都是刚出道不久，带着浓厚学生味。书中以他们为主线，辗转于上海、杭州、南京、广州等城市，生活、工作、爱情，复杂多变，他们的命运也一样。,安妮宝贝，自由作家。1998年开始发表小说，因作品风格独特引起广泛关注，成为畅销作家。现居北京。从事写作，摄影采访，媒体策划编剧等工作。,https://book.douban.com/author/4502438/,安妮宝贝 彼岸花 小说 爱情 颓废 安妮 文学 中国,看安妮的第一本书,这本可以说是安妮第一次尝试长篇的见证.结构上的混乱和情节上的苍白重复并不足抹杀这本书的价值.嗯.陪伴青春期的书都是好书!,"任何年龄段的女人都有她在那个年龄阶段所呈现出来的无法复刻的美。 她因年龄而减损的，又因性格而弥补回来，更因勤劳赢得了更多。
我不因年少时的自己欣赏过安妮而愤懑或排斥，但成年后越来越觉得她千篇一律的文体与看似冷冽的情感着实让人味如嚼蜡。忘记是谁说的：并非人说话，而是话说人。我的生活，我周围的人，我所身处的社会，是他们的话语塑造了我，如同洗脑。我的脑中充满了权威的声音，它们都在告诉我：你应该是这样的。...",姐的青春啊,永远的南生.,1029159,1058234,1016523,1030052,1529893,1063190,1023500,2256438,1312333,1006073
25898124,得未曾有,https://book.douban.com/subject/25898124/,https://img3.doubanio.com/view/subject/l/public/s27314302.jpg,安妮宝贝（庆山）,北京十月文艺出版社,,,2014-6,263,49.00元,平装,9787530213988,7.6,5404,书中记录了她的长途旅行中与四个陌生人的相会： 一位爱作画也善于烹饪的厨子，倡导他的饮食方式； 一位回归农村的摄影师，与妻儿相伴山居，礼敬故乡和大自然； 一位年轻僧人，以诗歌以唐卡以修行以领悟，供奉信仰； 一位以古法弹奏的老琴人，年过八旬，心守一事。 种种不同的观点、不同的生活、不同的生命形态，以文字和图片的形式如实呈现，让读到的每一个人可以获取其中的价值和意义。,庆山，著名作家。70年代生人。曾用笔名安妮宝贝。已出版《告别薇安》《八月未央》《蔷薇岛屿》《清醒纪》《莲花》《素年锦时》《春宴》《眠空》等多部散文、小说作品，曾主编文学读物《大方》，在广大读者中深具影响力。,https://book.douban.com/author/4502438/,安妮宝贝 庆山 散文随笔 随笔 修行 旅行 散文 2014,竟然能写出“补了N个补丁”之类的话，再见吧安妮婶婶。,迄今为止看过的安妮的书里最喜欢的一本。惊讶于她完全抛弃了“安妮”式的表达方式，之前无论是小说还是散文，都是她一个人在替所有人说话，内心而幽微，表达唯美，创造的是完全安妮式的封闭世界，有时难免不自然。这本书里，她完全退到一旁，让对象自己说话，甚至无有太多评论，文字的感觉真正到了恬淡平实自然。其实追寻的问题，是一以贯之探讨内心的。可能不同以往一直追寻而没有明确答案，故事中的人物一定程度上都找到了自己的...,时间证明，安妮是个认真的好写手，想求别再无故黑她，毕竟咱们现在都已走出青春期了,看完就明白为何改了名字 以真实的自己和谦卑真诚的心去倾听理解记录相遇的人。在有充足的养活自我的能力后 依然选择丰富 简单 潇洒的平凡日子 又因深深喜欢自己的生活 赤子之心由内而外。书中的人们在这个浮躁又浮华的世上发着安静温暖的光。,好难看。我想看的那些非主流男女约炮故事呢？,26785701,20413794,24860561,26900050,20413880,6710720,30217243,2256438,25942255,1529893
26785701,月童度河,https://book.douban.com/subject/26785701/,https://img3.doubanio.com/view/subject/l/public/s28825570.jpg,安妮宝贝（庆山）,新经典文化/北京十月文艺出版社,,,2016-6-28,304,45.00,精装,9787530215814,7.3,4389,这是一种如实和行进的写作，如同灌注之前，把容器清洁。只愿在时间中慢慢成为单纯的人。 《月童度河》是继《素年锦时》后全新散文小说集，用清简的文字，记录了对生活的诸多观察和思省。阅读、写作、旅行、自我修习，对情感的体悟，与亲友共处的点滴，以及生活的琐碎细节。这些在时间中累积的文字，如实展现了经由思考步步前行的心境，是对往日的梳理，亦是一路的探索与成长。正如书中所说：“把这几年的痕迹和记录，打包整理起来。在其中，可以看到盛放与凋谢过的花朵，结出的果实，以及坠落在泥土中的新的种子。”书中三篇未结集短篇小说与随笔相互映照，使创作版图更加完整。,庆山，作家，曾用笔名安妮宝贝，已出版《告别薇安》《八月未央》《蔷薇岛屿》《二三事》《清醒纪》《莲花》《素年锦时》《春宴》《眠空》《得未曾有》等多部作品，曾任文学读物《大方》主编，在广大读者中深具影响力。,https://book.douban.com/author/4502438/,庆山 安妮宝贝 随笔 散文随笔 月童度河 散文 文学 成长,此中有真意，欲辨已忘言。看到许多自己读过的书的摘句或读后感，心里有微妙的惊喜。能一直思考并且不断进步，趋于内在探索的作者非常难得，不必抨击现在的浮躁，以为是当下的问题，千百年来，这样的作者都很少。表达与宣泄很容易被外在的反馈引导，或者过于亢奋，或者将某种定式作为一种生活表演，等等....一个人能施加给别人的影响其实很少，也不应该成为寻求的目标。认真做事，享受当下的每一刻，锐意精进的同时也学会放松，...,总有一些书，是你明知道看完就跟没看一样，但还是会买来看看。有人说这是情怀，但我觉得，这是病吧。,读的纯白无封面样书。接触宗教后她变化很大，对日常生活有了更多的观察，同时对生死无常亦有更深入的探讨。显然她已经成为一个不折不扣的修行者。,"之前说，安妮更适合写散文。
两年不见，这次读完新作，竟然觉得写的不好了。
曾经喜欢的很多作家真的不那么好了，我不知道是他们退步了，还是我进步了。亦或者我有了新的方向。
安妮若出新书，我还会买，只是她走下了我的神坛。",非常棒。如果有人还持有偏见，可能是因为并没有注意到巨大的变化。,25898124,26900050,20413794,24860561,30217243,20413880,6710720,27078293,27078217,2256438
1058234,二三事,https://book.douban.com/subject/1058234/,https://img3.doubanio.com/view/subject/l/public/s1157535.jpg,安妮宝贝（庆山）,南海出版公司,,,2004-1,234,20.00元,平装,9787544226745,7.7,36706,《二三事》讲述了一个关于遗忘和记得的故事。爱与恩慈。从欲望纠缠直到无爱的淡薄和甘心承担。对另一个人的付出和牺牲，试图获得对自我的救赎。生之繁华直至荒芜。书中的每一个人都在做出选择。但这选择里没有对错的道理，也无幸福的标准。只是代表生命的时间，不断行进，并终究走向静默。 小说的5个大部分，均是书里主要人物的名字。纯粹安妮宝贝清淡风格的名字：良生、莲安、沿见、恩和、盈年。安妮宝贝摆弄她小说里的人物，如同摆弄一枚枚沉默不语的棋子，他们随波逐流，却总是一往无前，自有一种凛冽意志。不容多加解释。,安妮宝贝，自由作家，现居北京。曾任职金融广告网络等行业。已出版短篇小说集《告别薇安》，散文及短篇小说集《八月未央》，长篇小说《彼岸花》，摄影图文集《蔷薇岛屿》。,https://book.douban.com/author/4502438/,安妮宝贝 二三事 小说 安妮 爱情 颓废 文学 中国,我有时候觉得她受一些电影或别人的好文字的影响太大了，既然自己未曾经历，不如就从他处寻找灵感吧。,只记得血乎撕拉的，具体忘了,喜欢的长篇。每次读都会流泪。,一部长篇小说，很不错的。,充满自我意识的女性文学，但性别界限相当明显，冲不破的牢笼,1065970,1029159,1030052,1063190,1016523,1529893,2256438,1023500,1312333,1436348
20413794,眠空,https://book.douban.com/subject/20413794/,https://img1.doubanio.com/view/subject/l/public/s24508518.jpg,安妮宝贝（庆山）,北京十月文艺出版社,,,2013-1-1,266,39.50元,精装,9787530212738,7.6,8215,万事万物，最终只有承诺和牺牲会让我们彼此怀念。 继《素年锦时》之后暌违五年 安妮宝贝最新随笔集 浮生流光 惜物恋人 一念清净 烈焰成池 私人形式的记录，是漂流的小小种子，因缘际会中与你相遇。 《眠空》是某种生发、循环、分解、消释。这些文字对我而言，如同把一枚铁钉敲入岩石，缓慢、坚定、持续、深入；也如同把一封书信投入大海，随手撒落，没有目的。它们是内心的一种知觉和清理。 ——安妮宝贝,安妮宝贝 著名作家。一九九八年在互联网上发表短篇小说，二〇〇〇年开始职业写作。题材多围绕城市中游离者的边缘生活，探索人之内心与自身及外界的关系，风格清洌。,https://book.douban.com/author/4502438/,安妮宝贝 随笔 眠空 散文 自身的孤独。 文艺 散文随笔 安妮宝贝新书,里面的文字极其散乱，只是零零碎碎的段落句子，不成章法，更像是发的微博集。她现在所追求的无为，无欲无求的清简，质朴到极致，是不是一种矫枉过正的病态？,才思枯竭于是只好不断强调自己的价值观人生观，同样是写给自己的女儿，但显然没有虹影的勇气和叙事能力。,虽然是安粉，我在想，如果不是因为你已经成名，哪个出版社会出这么琐碎的东西。,很多人看安妮宝贝作品看到的都是消沉的东西，那说明他们没有看懂安妮宝贝。真正看懂安妮宝贝的人，看到的是冲破黑暗的一种过程和力量。,安妮老师完全没有写作才能，当然当小清新也没有什么不好，只不过教得一帮小女生不会说人话罢了。,6710720,25898124,24860561,20413880,26785701,2256438,1529893,1030052,6753739,26900050
26900050,仍然,https://book.douban.com/subject/26900050/,https://img3.doubanio.com/view/subject/l/public/s29116666.jpg,安妮宝贝（庆山）,中信出版集团,,,2016-11,192,98.00元,平装,9787508668628,7.1,677,著名作家庆山（安妮宝贝） 写作十六年纪念摄影册 ———————————————————— 从安妮宝贝到庆山， 写作十六年， 180余幅亲摄影像， 一本书， 一份礼物。 2000-2006 仍在书写，仍在路上，仍在继续。,庆山 作家，曾用笔名安妮宝贝，已出版作品《告别薇安》《八月未央》《彼岸花》《蔷薇岛屿》《二三事》《清醒纪》《莲花》《素年锦时》《月》《大方》《春宴》《眠空》《古书之美》《得未曾有》《月童度河》。在广大读者中深具影响力。,https://book.douban.com/author/4502438/,庆山 摄影 安妮宝贝 随笔散文 随笔 2016 中国 慶山,庆山照片拍的不错。忽然不那么讨厌她了。密集的词语消失了，取而代之的是日月山峦街道，恒河水菩提树和静夜思。如果有一天，她不再提她的十五本书，不再提清醒纪，不再提总结纪念，她就真的招人喜欢了。,也就只有我这类脑残粉才会花98块钱买这样一本摄影集,感觉像是自己花钱印了一本摄影集。,作为一位安妮长期的读者，我只想说这本书安妮太没有诚意了。并不讨厌摄影不专业的人出摄影集，各人在自己的照片中有所得就行，可是整本书的文字寥寥数语，特别是“她”这一部分的文字，大多数都是在以前作品中出现过的句子。所以定价为98，是基于什么理由？,十几年的关注 十几年的记录 谈不上追捧 但看着一个作家的成长与变化 本身就是一件有意义的事。,26785701,25898124,24860561,30217243,20413880,20413794,27078217,27002507,26411187,27055132
1436348,八月未央（修订版）,https://book.douban.com/subject/1436348/,https://img3.doubanio.com/view/subject/l/public/s1515233.jpg,安妮宝贝（庆山）,作家出版社,,,2005-8,254,20.00元,平装,9787506329835,7.7,12048,2000年出版的《八月未央》是安妮宝贝的第一本小说散文集，其中虚构和纪实部分文字比例相当，执著于低调的清冷风格，诠释宿命和无常、爱情和死亡、告别和流浪，形成她延续至今的独特文风。 五年后安妮宝贝反复重新审视她自己写作青春期结束阶段的代表作品，大刀阔斧删除了书中大部分散文篇目，修订版增补替换上的多篇短篇小说都是她各个阶段的代表性作品。修订版的《八月未央》中虚构部分因此而占到绝大部分，读者从中更能清晰感受到安妮宝贝今天的写作，所关注和探讨的仍然是大范围的孤独人群的复杂情感处境，是置身城市之中的个性边缘的人群内心。生与死、情感与时间的探询才真正是一直令她着迷的游戏。,安妮宝贝，畅销书作家。已出版的长篇小说、短篇小说集、摄影图文集有《告别薇安》《八月未央》《彼岸花》《蔷薇岛屿》《二三事》《清醒纪》《莲花》七部作品。现居北京，从事写作、旅行、编剧等。,https://book.douban.com/author/4502438/,安妮宝贝 八月未央 小说 散文 安妮 爱情 文学 写字女子,"她说,不要让我看到你无助的样子,我会觉得自己无能为力,我会有犯罪感.",其实……我也能够写。,简短的故事及态度。,看安妮的第二本书。读书读的也是一种氛围。这个封面是我买它的最大理由。,无评价。,1023500,1312333,2233893,1058234,1030052,1529893,1065970,2256438,3016219,1029159
