id,author_id,name,country,gender,born,died,intro,pic_url,douban_pic_url,douban_author_url
6870232,1742007,伯恩·霍加斯,美国,0,,,　　伯恩&middot;霍加斯（1911年12月25日–1996年1月28日）是美国漫画家，插画家，教育家，作家和理论家，他最有名的开创性工作的泰山画报，他的一系列解剖艺术作品。1911年霍加斯出生在美国芝加哥，1996年誓死于法国巴黎，享年84岁。,,https://img1.doubanio.com/img/author/large/1495857166.98.jpg,https://book.douban.com/author/1742007/
26794032,2006936,孙陶然,,0,,,　　孙陶然，1969年出生，吉林省长春市人。1991年毕业于北京大学光华管理学院。创办了包括拉卡拉、蓝色光标、考拉基金等在内的多家知名企业。现任拉卡拉集团董事长。　　担任北京市政协委员、北京市工商联副主席、民革中央经济委员会委员、北京大学企业家俱乐部秘书长、中关村上市公司协会副会长、中关村民营企业家协会常务副会长等职。　　著有《创业36条军规》，加印超50次，销量超过百余万册，被誉为中国的创业圣经。新作《有效管理的5大兵法》于2018年3月出版，是孙陶然暌违多年后的又一力作，柳传志，俞敏洪作序推荐。,,https://img1.doubanio.com/img/author/large/1520910079.09.jpg,https://book.douban.com/author/2006936/
26337786,4543807,张永和,,0,,,　　,,https://book.douban.com/author/4543807/avatar,https://book.douban.com/author/4543807/
30332207,4521166,苏缨,,0,,,　　,,https://book.douban.com/author/4521166/avatar,https://book.douban.com/author/4521166/
26412718,172334,陈果,,2,,,　　陈果，1981年生于上海。复旦大学哲学系博士、马克思主义学院副教授。现任复旦大学“思想道德修养与法律基础课”教师。在学生中拥有极高人气，被称为“麻辣教师”，她的课也被学生评为“我最喜爱的复旦课程”。　　2010年，她的课堂视频被学生上传到网络，迅速传播开来，广受好评，一周内播放超过3000万次，《人民日报》《新京报》《南方日报》《三联生活周刊》《中国青年报》、凤凰卫视等媒体平台疯转推荐。她的付费音频课程一个月内点击破百万。,,https://img3.doubanio.com/img/author/large/1535359152.82.jpg,https://book.douban.com/author/172334/
26253662,482596,基普·S·索恩 Kip Stephen Thorne,美国,1,,,　　,,https://img1.doubanio.com/img/author/large/1507275980.49.jpg,https://book.douban.com/author/482596/
26975609,563408,马克-安托万·马修 Marc-Antoine Mathieu,法国,1,,,　　马克-安托万·马修（Marc-AntoineMathieu），1959年出生于法国昂热，毕业于昂热艺术学院，是著名的文艺漫画编剧、绘画师和展览创意领域专家。作品曾获得安古兰国际漫画节“心动奖”、“最佳剧情奖”，瑞士谢尔漫画节“最佳作品奖”和漫画评论人与新闻人协会“最佳评论大奖”。他的作品深受弗兰茨·卡夫卡的影响，具有奇诡的想象力和实验性，画风如大卫·林奇的电影，迷幻离奇，带有明显的超现实主义。,,https://img1.doubanio.com/img/author/large/1492509970.68.jpg,https://book.douban.com/author/563408/
26838259,1788029,贝淡宁,加拿大,0,,,　　,,https://book.douban.com/author/1788029/avatar,https://book.douban.com/author/1788029/
1025931,146473,顾诚,,1,1934-11,2003-06-25,　　顾诚（1934年11月-2003年6月25日），男，江西南昌人，北京师范大学历史系原教授，博士生导师，明清史专家。1949年前，分别就读于江西省立吉安中学、南昌一中。早在建国初期，顾诚先生就参加了革命工作。1957年9月，顾诚考入北京师范大学历史系，1961年毕业留系任教，此后历任讲师、副教授、教授、博士生导师，兼任中国农民战争史研究会副理事长、顾问，中国明史学会常务理事。,,https://img3.doubanio.com/img/author/large/1492163250.66.jpg,https://book.douban.com/author/146473/
7057187,4541700,张岱,中国,1,1597,1679,　　张岱（1597年～1679年）又名维城，字宗子，又字石公，号陶庵、天孙，别号蝶庵居士，晚号六休居士，汉族，山阴（今浙江绍兴）人。寓居杭州。出生仕宦世家，少为富贵公子，精于茶艺鉴赏，爱繁花似锦，好山水，晓音乐，戏曲，清建后不仕，入山著书以终。张岱为明末清初文学家、史学家、散文家，其最擅长散文，著有《琅嬛文集》《陶庵梦忆》《西湖梦寻》《三不朽图赞》《夜航船》《四书遇》等文学名著。,,https://img3.doubanio.com/img/author/large/1492165194.84.jpg,https://book.douban.com/author/4541700/
1388169,338208,高桥留美子 Rumiko Takahashi,日本,2,,,　　高桥留美子（1957年10月10日－），日本漫画家，出生于新潟县新潟市，日本女子大学毕业。1975年发表处女作《虚尘の星》，1978年在《少年Sunday周刊》（周刊少年サンデー）上发表第一部代表作《福星小子》（うる星やつら，香港译名山T女福星）；同时期的《相聚一刻》（又名：《一刻公寓》めぞん一刻）是一部长篇爱情白描式作品，于1980年10月在《ピッグコミックスピリッツ》上开始连载，并于同年正式改编成动画片。1987年开始连载其作品中商业性最强、传播最广的漫画《乱马1/2》，在《少年Sunday周刊》上连载近10年，取得巨大成功。2008月1月12日，《一磅的福音》真人电视剧也已于日本电视台播出，由此可见高桥留美子作品持久不衰的人气。,,https://img3.doubanio.com/img/author/large/1489558303.53.jpg,https://book.douban.com/author/338208/
27049319,4504184,汪曾祺,中国,1,1920-03-05,1997-05-16,　　汪曾祺（1920年3月5日—1997年5月16日），男，汉族，江苏高邮人，当代作家、散文家、戏剧家，京派作家的代表人物。早年毕业于西南联大，历任中学教师、北京市文联干部、《北京文艺》编辑、北京京剧院编辑。汪曾祺在短篇小说创作上颇有成就，著有小说集《邂逅集》，小说《受戒》、《大淖记事》，散文集《蒲桥集》，其大部分作品收录在《汪曾祺全集》中。被誉为“抒情的人道主义者，中国最后一个纯粹的文人，中国最后一个士大夫。”1997年5月16日上午10点30分，汪曾祺因病医治无效去世，享年77岁。,,https://img3.doubanio.com/img/author/large/1490074926.3.jpg,https://book.douban.com/author/4504184/
5906099,1008532,刘香成 Liu Heung Shing,美国,1,,,　　刘香成（LiuHeungShing），1951年生于香港，毕业于纽约市立大学亨特学院。曾作为《时代》周刊和美联社通讯员、摄影记者先后驻留北京、洛杉矶、新德里、汉城和莫斯科。1997—2006年，先后出任时代华纳常驻中国代表及新闻集团中国区副总裁。　　1992年，因对苏联解体的杰出报道，刘香成与同事一起荣膺普利策“现场新闻摄影奖”。此外，他还曾获得美联社“最佳记者奖”及密苏里大学年度“全美最佳图片奖”（1989），“美国海外俱乐部柯达奖”（1991），并于2004年被《巴黎摄影》杂志遴选为当代摄影界最有影响力的99位摄影师之一。　　刘香成还于1992年出版了摄影集《苏联的解体》；2008年，由他主编的摄影集《中国，一个国家的肖像》以六种语言全球同步发行，得到世界上150多家主流媒体的高度关注，并被伦敦《星期日泰晤士报》评为2008年度最佳摄影画册。,,https://img1.doubanio.com/img/author/large/1516110651.98.jpg,https://book.douban.com/author/1008532/
2340058,1083057,谢尔·希尔弗斯坦 文·图,美国,0,,,　　,,https://book.douban.com/author/1083057/avatar,https://book.douban.com/author/1083057/
27015796,3843362,格茨·阿利,德国,0,,,　　,,https://img3.doubanio.com/img/author/large/1512215218.73.jpg,https://book.douban.com/author/3843362/
30309121,4504173,汉斯·克里斯蒂安·安徒生   Hans Christian Andersen,丹麦,0,,,　　汉斯·克里斯汀·安徒生（1805-1875），丹麦19世纪著名的童话作家，既是世界文学童话的代表人物之一，也是个虔诚的基督教徒，被誉为“世界儿童文学的太阳”生于丹麦菲英岛欧登塞的贫民区。没有受过正规教育，一生主要靠稿费维持生活。1838年获得作家奖金——国家每年拨给他200元非公职津贴。安徒生终生未成家室，1875年8月4日病逝于朋友——商人麦尔乔家中。代表作品《丑小鸭》、《国王的新衣》和《豌豆公主》等。,,https://img3.doubanio.com/img/author/large/1488991607.24.jpg,https://book.douban.com/author/4504173/
27175780,808666,爱德华兹 Jorge Edwards,英国,1,,,　　豪尔海·爱德华兹(JorgeEdwards)1931年出生于智利首都圣地亚哥，从小受智利著名诗人巴勃罗·聂鲁达的熏陶，有深厚的文学功底，，是第一位获此殊荣的智利人。,,https://img1.doubanio.com/img/author/large/1528633681.48.jpg,https://book.douban.com/author/808666/
5913475,1080195,道格拉斯·斯通,美国,0,,,　　,,https://book.douban.com/author/1080195/avatar,https://book.douban.com/author/1080195/
26861949,276058,斯蒂芬妮·梅尔 Stephenie Meyer,美国,2,,,　　,,https://img1.doubanio.com/img/author/large/1516866072.28.jpg,https://book.douban.com/author/276058/
27093838,637040,林裕森,,0,,,　　,,https://book.douban.com/author/637040/avatar,https://book.douban.com/author/637040/
30181597,1982655,墨香铜臭,中国,2,,,　　墨香銅臭（ㄒㄧㄡˋ）。　　低齡迷信少女，知名表情包博主。　　美食界泥石流，拍照手抖帕金森。　　打字慢如狗，填坑看心情　　……都是騙人的。　　其實喜歡在午後喝一杯清茶眺望遠方，打開心愛的筆記本寫詩。　　……不不不這更是騙人的。　　好吧，其實，我只是一個寫文的。　　嗯。,,https://book.douban.com/author/1982655/avatar,https://book.douban.com/author/1982655/
1461652,4502394,"刘易斯 Clive Staples ""Jack"" Lewis",英国,1,1898-11-29,1963-11-22,"　　克利夫·斯特普尔斯·“杰克”·刘易斯（英语：CliveStaples""Jack""Lewis）（1898-1963），常称C·S·刘易斯或鲁益师，是威尔士裔英国知名作家及护教家，出生于北爱尔兰首府贝尔法斯特，但长年居住于英格兰。他以儿童文学作品《纳尼亚传奇》而闻名于世，此外还有神学论文、中世纪文学研究等诸多著作。代表作《卡斯坦王子》、《黎明踏浪号》、《魔椅》。",,https://img3.doubanio.com/img/author/large/1492162879.75.jpg,https://book.douban.com/author/4502394/
2238645,197148,沃尔特·艾萨克森 Walter Isaacson,美国,1,,,　　沃尔特·艾萨克森(WalterIsaacson，1952年——)，男，出生于美国新奥尔良，毕业于哈佛大学。阿斯彭研究所(AspenInstitute)执行总裁，曾任美国有线电视新闻网(CNN)主席和《时代》周刊(Time)总编。著作有《富兰克林传》和《基辛格传》等。由他撰写的《乔布斯传》将于2011年10月24日出版。,,https://img3.doubanio.com/img/author/large/1489482883.73.jpg,https://book.douban.com/author/197148/
30297123,4503594,大仲马 Alexandre Dumas,法国,1,1802-07-24,1870-12-05,　　亚历山大·仲马（AlexandreDumas，père）（1802~1870年），又称大仲马，法国19世纪浪漫主义作家、剧作家、小说家。代表作品《三个火枪手》（旧译《三剑客》)、《基督山伯爵》。大仲马被后人美誉为“通俗小说之王”。,,https://img3.doubanio.com/img/author/large/1492165094.85.jpg,https://book.douban.com/author/4503594/
30271433,4505071,J·K·罗琳 J.K. Rowling,英国,2,,,　　J.K.罗琳（J.K.Rowling），1965年出生于英国格温特郡，毕业于英国埃克塞特大学，英国作家。1989年，24岁的罗琳有了创作哈利·波特的念头。1997年6月，推出哈利·波特系列第一本《哈利·波特与魔法石》。随后，罗琳又分别于1998年与1999年创作了《哈利·波特与密室》和《哈利·波特与阿兹卡班的囚徒》。2003年6月，她再创作出第五部作品《哈利·波特与凤凰社》。2004年，罗琳荣登《福布斯》富人排行榜，她的身价达到10亿美元。2005年7月推出了第六部《哈利·波特与混血王子》，2007年7月推出终结篇《哈利·波特与死亡圣器》。截2010年，哈利·波特电影系列的完结篇《哈利·波特与死亡圣器》拍摄完成。2014年12月上旬，罗琳在邮件中公布，2014年圣诞期间从2014月12日起，她在格林威治时间每天下午13时，通过Pottermore发布1个新的“哈利·波特”系列故事的小故事，共有12个。,,https://img1.doubanio.com/img/author/large/1527580166.98.jpg,https://book.douban.com/author/4505071/
25919531,1324442,詹姆斯·麦克马纳斯 James McManus,美国,1,,,　　詹姆斯·麦克马纳斯（JamesMcManus）是小说家与诗人，著有四部小说。2001年荣获美国著名PeteLisagor体育新闻报道奖。他的作品曾被收录在《美国最佳诗篇》和《美国最棒体育报道》等作品集中。,,https://book.douban.com/author/1324442/avatar,https://book.douban.com/author/1324442/
27065171,1792008,刘丹华,中国,1,,,　　刘丹华(1917～)笔名森丛。辽宁西丰人。中共党员。中国作家协会会员。,,https://img1.doubanio.com/img/author/large/1495857891.97.jpg,https://book.douban.com/author/1792008/
27082580,201122,理查德·梅比,英国,0,,,　　,,https://book.douban.com/author/201122/avatar,https://book.douban.com/author/201122/
11516429,4608690,威廉·布莱克 William Blake,英国,1,1757-11-28,1827-08-12,　　威廉·布莱克（WilliamBlake），英国第一位重要的浪漫主义诗人、版画家，英国文学史上最重要的伟大诗人之一，虔诚的基督教徒。主要诗作有诗集《纯真之歌》、《经验之歌》等。早期作品简洁明快，中后期作品趋向玄妙深沉，充满神秘色彩。他一生中与妻子相依为命，以绘画和雕版的劳酬过着简单平静的创作生活。后来诗人叶芝等人重编了他的诗集，人们才惊讶于他的虔诚与深刻。接着是他的书信和笔记的陆续发表，他的神启式的伟大画作也逐渐被世人所认知，于是诗人与画家布莱克在艺术界的崇高地位从此确立无疑。,,https://img3.doubanio.com/img/author/large/1521566682.43.jpg,https://book.douban.com/author/4608690/
30218972,4506266,陈志武,美国,1,,,　　陈志武，生于1962年7月。华人著名经济学家、耶鲁大学终身教授。曾获得过墨顿·米勒奖学金。专业领域为股票、债券、期货和期权市场以及宏观经济。2006年，美国《华尔街电讯》公布了一份十大华人经济学家的榜单。这份引人注目的榜单把学术影响力作为最重要的评价指标，其次是经济影响力和社会影响力。陈志武名列其中。他陆续整理出版了《24堂财富课》、《金融的逻辑》、《陈志武说中国经济》等书。其中，《金融的逻辑》把历史、社会文化与现代金融联系起来，把枯燥专业的金融问题阐述得通俗而有趣，试图从另一种可能性来解答近代中国落后之原因。尤其是对中国传统儒家伦理部分运用金融学分析，引起了社会巨大的兴趣及热议。,,https://img3.doubanio.com/img/author/large/1501809960.66.jpg,https://book.douban.com/author/4506266/
3464447,1781069,罗萨·玛利亚·莱茨,英国,0,,,　　,,https://book.douban.com/author/1781069/avatar,https://book.douban.com/author/1781069/
4880389,4514004,斯蒂芬·茨威格 Stefan Zweig,奥地利,1,1881-11-28,1942-02-22,　　斯蒂芬·茨威格是奥地利著名作家、小说家、传记作家，擅长写小说、人物传记，也写诗歌戏剧、散文特写和翻译作品。以描摹人性化的内心冲动，比如骄傲、虚荣、妒忌、仇恨等朴素情感著称，煽情功力十足。他的小说多写人的下意识活动和人在激情驱使下的命运遭际。但他不是企图以情节的曲折、离奇去吸引读者，而是在生活的平淡中烘托出使人流连忘返的人和事。代表作品有《一个陌生女人的来信》《象棋的故事》《伟大的悲剧》《列夫·托尔斯泰》《从罗丹得到的启示》等。,,https://img1.doubanio.com/img/author/large/1489073687.7.jpg,https://book.douban.com/author/4514004/
25829645,4524878,李杰,美国,0,,,　　,,https://book.douban.com/author/4524878/avatar,https://book.douban.com/author/4524878/
1461657,4587214,C·S·路易斯 C.S.LEWIS,英国,1,,,　　C.S.路易斯（CliveStaplesLewis，又译“C.S.刘易斯”、“鲁益师”等等，1898—1963），是英国20世纪著名的文学家，学者，杰出的批评家。他毕生研究文学、哲学、神学，尤其对中古及文艺复兴时期的英国文学造诣尤深，堪称英国文学研究的巨擘。他一直任教于牛津大学和剑桥大学这两所英国著名的高等学府，被当代誉为“伟大的牛津人”，也是二十世纪具领导地位的作家兼思想家。他是哈利波特的作者J.K罗琳喜爱的作家。他一生的著作包括了诗集、小说、童话、文学批评，以及阐明基督教精义的作品，不下五十多本。有名的代表作当首推七部描写“纳尼亚王国”的系列童话。这些作品在他于1963年逝世后，仍持续再版发行，盛况至今不衰。,,https://img3.doubanio.com/img/author/large/1503704749.5.jpg,https://book.douban.com/author/4587214/
30401611,4609074,詹姆斯·乔治·弗雷泽 James George Frazer,英国,1,1854-01-01,1941-05-07,　　詹姆斯·乔治·弗雷泽，英国人类学家、宗教历史学、民俗学家。,,https://img3.doubanio.com/img/author/large/0nk91LmnZV4cel_avatar_uploaded1527609200.22.jpg,https://book.douban.com/author/4609074/
10574912,4514004,斯蒂芬·茨威格 Stefan Zweig,奥地利,1,1881-11-28,1942-02-22,　　斯蒂芬·茨威格是奥地利著名作家、小说家、传记作家，擅长写小说、人物传记，也写诗歌戏剧、散文特写和翻译作品。以描摹人性化的内心冲动，比如骄傲、虚荣、妒忌、仇恨等朴素情感著称，煽情功力十足。他的小说多写人的下意识活动和人在激情驱使下的命运遭际。但他不是企图以情节的曲折、离奇去吸引读者，而是在生活的平淡中烘托出使人流连忘返的人和事。代表作品有《一个陌生女人的来信》《象棋的故事》《伟大的悲剧》《列夫·托尔斯泰》《从罗丹得到的启示》等。,,https://img1.doubanio.com/img/author/large/1489073687.7.jpg,https://book.douban.com/author/4514004/
2360801,4502438,安妮宝贝（庆山）,中国,2,,,　　安妮宝贝（原名：励婕，1974年7月11日），中国浙江宁波象山人，曾任职中国银行、广告公司、网站、杂志社等。从1998年10月开始在网络上写作和发表作品，以《告别薇安》成名于江湖，文体自省疏离，风格清洌，拥有大量读者。作品均持续进入全国各类畅销书排行榜，更被引介到香港、台湾、越南、韩国、日本、德国、英国等地区和国家。小说题材多围绕城市中游离者的边缘生活，探索人之内心与自身及外界的关系。出版的作品有《告别薇安》、《蔷薇岛屿》、《清醒纪》、《莲花》、《素年锦时》等。2014年6月16日，安妮宝贝在她个人微博上宣布，“安妮宝贝”改笔名“庆山”，她的微博名字已经改为“庆山—安妮宝贝”，并称新作《得未曾有》以“庆山”之名推出。,,https://img3.doubanio.com/img/author/large/1490682462.95.jpg,https://book.douban.com/author/4502438/
26679240,340322,和菜头,中国,1,,,　　,,https://img3.doubanio.com/img/author/large/1522745560.12.jpg,https://book.douban.com/author/340322/
1015852,657402,陈江挺,,0,,,　　,,https://book.douban.com/author/657402/avatar,https://book.douban.com/author/657402/
30304329,373805,多米尼克·罗兰,比利时,2,1914,2012-05-15,　　多米尼克·罗兰（1914年—），比利时著名女作家，以自传体小说见长，曾凭借《气息》荣获法国文学大奖费米娜奖。2012年5月15日，多米尼克·罗兰在法国巴黎去世。父亲是图书馆管理员，母亲是法国作家莱昂·克拉代尔之女。,,https://img3.doubanio.com/img/author/large/1527996231.46.jpg,https://book.douban.com/author/373805/
25961497,117090,孙机,中国,0,,,　　孙机，文物专家，考古学家。1929年9月28日生于山东青岛。1949年，孙机自尚未解放的青岛来到北京，进入华北军政大学学习。1949年11月分配到北京市总工会工作，任干事。1950年调北京市总工会宣传部文艺科工作，任北京业余艺术学校工人部副部长。1955年考入北京大学历史系考古专业。1960年毕业后在北大历史系资料室工作。“文化大革命”期间在北大“五七干校”劳动。1979年调中国历史博物馆（今中国国家博物馆）考古部工作。1983年被评为副研究馆员，1986年评为研究馆员。1992年获国务院颁发的政府特殊津贴。,,https://img3.doubanio.com/img/author/large/1554305249.42.jpg,https://book.douban.com/author/117090/
26728136,246132,马歇尔·卢森堡,美国,0,,,　　,,https://img1.doubanio.com/img/author/large/1528179710.9.jpg,https://book.douban.com/author/246132/
26324803,238461,木心,中国,1,1927-02-14,2011-12-21,　　木心(1927年2月14日---2011年12月21日)，原名仰中，号牧心，笔名木心，诗人、文学家、画家。1927年生于乌镇东栅。上海美术专科学校毕业。1982年定居纽约。木心先生在台湾和纽约华人圈中被视为深解中国传统文化的精英和传奇人物。2011年12月21日凌晨3时，木心在故乡浙江乌镇逝世，享年84岁。木心是陈丹青的导师。,,https://img1.doubanio.com/img/author/large/1489153872.07.jpg,https://book.douban.com/author/238461/
30475755,4524979,伊坂幸太郎 Kōtarō Isaka,日本,1,,,　　伊坂幸太郎（1971-）原名宫坂航也，男，国籍日本，大和民族，生于日本千叶县。毕业于日本东北大学。日本广受欢迎的畅销作家。擅长以超现实笔法打破推理小说的框架，曾被作家宫部美雪誉为“天才作家”。代表作品《金色梦乡》、《重力小丑》、《奥杜邦的祈祷》。,,https://img1.doubanio.com/img/author/large/1489073700.87.jpg,https://book.douban.com/author/4524979/
6863806,780614,罗建荣,中国,1,,,　　罗建荣，现为锦天城律师事务所高级合伙人。中国法学会会员；九三学社上海市委经济委员会委员。同济大学法学院兼职教授、复旦大学管理学院MBA研究生荣誉导师。,,https://book.douban.com/author/780614/avatar,https://book.douban.com/author/780614/
30181536,1069279,绪川千世,,0,,,　　日本BL漫画家，石川県出身。曾经使用BG笔名高木しげよし（台译高木成美），有一个姐姐名叫モリエサトシ（台译森江慧），两人曾被读者质疑画风太过相似，原来两人是双胞胎，森江是姐姐，高木是妹妹，同属白泉社，姐姐在花与梦妹妹在lala。,,https://img1.doubanio.com/img/author/large/1492166217.7.jpg,https://book.douban.com/author/1069279/
10600121,4502361,村上春树 Haruki Murakami,日本,1,,,　　村上春树，1949年1月12日出生，日本现代小说家，生于京都伏见区。毕业于早稻田大学第一文学部演剧科。村上春树29岁开始写作，第一部作品《且听风吟》即获得日本群像新人奖，1987年第五部长篇小说《挪威的森林》上市至2010年在日本畅销一千万册，国内简体版到2004年销售总量786万，引起“村上现象”。其作品风格深受欧美作家的影响，基调轻盈，少有日本战后阴郁沉重的文字气息，被称作第一个纯正的“二战后时期作家”，并被誉为日本80年代的文学旗手，其作品在世界范围内具有广泛知名度。2017年2月24日，村上春树出版两卷本长篇小说《骑士团长杀人事件》，小说上卷命名为“念头显露篇”，下卷命名为“隐喻改变篇”。,,https://img1.doubanio.com/img/author/large/1494145424.28.jpg,https://book.douban.com/author/4502361/
1082416,4530739,三毛 Echo,中国,2,1943-03-26,1991-01-04,　　三毛(1943年3月26日－1991年1月4日)原名陈懋平（mào），后改名为陈平，1943年出生于重庆，1948年，随父母迁居台湾，中国当代著名作家。三毛的作品也在全球的华人社会广为流传，生平著作和译作十分丰富，共有二十四种。代表作品《梦里花落知多少》、《撒哈拉的故事》、《滚滚红尘》。,,https://img1.doubanio.com/img/author/large/1514989770.78.jpg,https://book.douban.com/author/4530739/
3640005,248903,爱德华·拉布莱依,法国,0,,,　　爱德华·拉布莱依（1811～1883）作为19世纪的政治家和法学家，对历史学、法学、政治学都颇有研究。他先后当过律师、议员、终身参议员和法兰西最高学府“法兰西公学”的领导人。他的写作活动主要不是在文学领域中，而是在社会科学特别是法律学的领域中。他反对第二帝国的专制政治。他的主要作品有《美国政治史》、《国家及其界限》和《蓝色童话集》、《新蓝色童话集》等。他的童话以及他从各国传奇作品中整理出来的故事，大都描写细腻，并富有强烈的讽刺意味。,,https://book.douban.com/author/248903/avatar,https://book.douban.com/author/248903/
5401961,4503392,周振甫 Zhenfu Zhou,中国,1,,,　　周振甫（1911～2000）浙江平湖人。中共党员。1932年肄业于无锡国学专修学校。中国作家协会会员。,,https://img1.doubanio.com/img/author/large/1495859115.69.jpg,https://book.douban.com/author/4503392/
1012561,4566263,林汉达,中国,1,,,　　林汉达曾用名林涛、林迭肯，浙江镇海人，1900年2月17日生。中国民主促进会中央副主席，全国人大代表。1949年作为民进代表出席中国人民政治协商会议第一届全体会议。建国后，历任燕京大学教授、教务长，教育部社会教育司司长，中央扫盲工作委员会副主任，中国文字改革委员会委员，教育部副部长，第一至三届全国人大代表。1956年8月当选为民进第四届中央副主席。著有《中国拼音文字的整理》、《上下五千年》、《东周列国故事新编》、《前后汉故事新编》等。,,https://img3.doubanio.com/img/author/large/1507337539.6.jpg,https://book.douban.com/author/4566263/
2118743,1040694,陈存仁,,0,,,　　,,https://book.douban.com/author/1040694/avatar,https://book.douban.com/author/1040694/
26911421,245262,雷巴科夫,俄罗斯,1,,,　　阿纳托利·纳乌莫维奇·雷巴科夫（1911—）出身于工程师家庭，1934年毕业于莫斯科运输工程学院。作家早年的作品多为儿童题材和生产、道德题材。雷巴科夫的作品致力于对历史、道德和政治的严肃思考，通过行为、事件揭示人物性格，表现了广阔的社会生活层次，有丰富的艺术内涵和文学魅力。,,https://img1.doubanio.com/img/author/large/1495858966.67.jpg,https://book.douban.com/author/245262/
26642650,4608302,杰夫·洛布 Jeph Loeb,美国,1,,,　　杰夫·洛布，美国编剧、制片人。洛布是电视剧《超人前传》（Smallville）、《迷失》（Lost）的制片人和编剧。他为电影《魔鬼司令》（Commando）和《少狼》（TeenWolf）创作剧本。洛布曾是NBC电视节目《英雄》（Heroes）的联合执行制片人，并负责该剧从2006年开播至2008年11月的剧本。2010年，他成为“漫威电视”（MarvelTelevision）的执行副总裁。　　洛布创作的漫画曾四夺艾斯纳奖，五次获得WizardFanAwards，并多次入选“纽约时报畅销书榜单”。他编写了众多知名角色的漫画，例如：蜘蛛侠、蝙蝠侠、超人、绿巨人浩克、美国队长、电索（Cable）、钢铁侠、夜魔侠、超级少女（Supergirl）、复仇者联盟、吸血鬼猎人巴菲。洛布的漫画大多由艺术家蒂姆·赛尔（TimSale）绘制。　　(译自wikipedia),,https://img3.doubanio.com/img/author/large/h0oODyp-1Twcel_avatar_uploaded1505748011.41.jpg,https://book.douban.com/author/4608302/
27204790,4528875,尼尔·唐纳德·沃尔什,美国,1,,,　　1943年生于美国威斯康辛州。曾是电台导播，报纸主编，公共信息官员，并创办公关公司。大火毁去全部财产，四次婚姻失败，车祸几乎殒命。年过四十，风餐露宿，捡易拉罐维生。　　1992年2月，一次神奇的对话重启生命旅程。1995年，《与神对话》出版，成为新时代运动(NewAgeMovement)三大核心著作之一，并得到多位明星的热捧。　　主要作品：治愈心灵系列作品《与神对话》三部曲：《与神对话》、《与神为友》、《与神合一》。,,https://img3.doubanio.com/img/author/large/1506158019.24.jpg,https://book.douban.com/author/4528875/
30246907,538079,近藤麻理惠,日本,0,,,　　,,https://img1.doubanio.com/img/author/large/1516829695.8.jpg,https://book.douban.com/author/538079/
27055732,103857,佚名氏,日本,0,,,　　,,https://book.douban.com/author/103857/avatar,https://book.douban.com/author/103857/
33440137,4502716,梁实秋 Shiqiu Liang,中国,1,,,　　,,https://img3.doubanio.com/img/author/large/1500976302.73.jpg,https://book.douban.com/author/4502716/
27081128,220739,延斯·哈德 Jens Harder,德国,1,,,　　延斯·哈德(JensHarder，1970年生于前德意志民主共和国魏斯瓦塞市)，1996至2003年间在柏林白湖艺术学院Berlin-WeiBensese)学习平面设计。他移居柏林多年，从事插画和漫画创作，已发表多部作品，并多次获得国际奖项(2004/2010年德国埃兰很国际漫画沙龙最佳德语漫画“马克斯与莫里茨”奖，2007年德国卜劳恩市及卜劳恩协会额发的“卜劳恩”表彰奖、2010年法国安古兰国际漫画节“魄力奖&amp;quot;，2011年汉斯·麦特奖)他的作品曾在德国及国外多座城市展出，包括法国艾克斯、瑞士巴塞尔、巴西贝洛奥里藏特、巴西库里蒂巴、瑞士日内瓦、耶路撒冷、葡萄牙里斯本、瑞土卢塞恩、新西伯利亚、挪威奥斯陆、法国巴黎、巴西阿雷格里港、以色列特拉维夫和瑞士苏黎世等。他的作品刊于多种漫画期刊(Mogamoho，Naxorassomaslosmuertos，Panel等刊物)和进集(《日常间谍》.相林Monogatari漫画社团2001年;《瓦尔伯格》，斯洛文尼亚StripburgerH1版社2003年，CARGO-以色列-德国报道纪实文学类漫画集，德国AvantVerlag出版社2005年;《野兽》第11卷，美国Pantagraphics出版社2008年;《神与兽》，NoBrow伦敦插画艺术杂志2009年，等等),,https://img1.doubanio.com/img/author/large/1555336980.79.jpg,https://book.douban.com/author/220739/
3782030,4523718,古龙,中国台湾,1,1938-06-07,1985-09-21,　　古龙（1938年6月7日—1985年9月21日），本名熊耀华，中国知名武侠小说家。祖籍江西南昌，幼时曾住过汉口。出生于香港，长居于台湾，台北市成功高中毕业，被誉为与金庸并驾齐驱的两大武侠宗师。他将戏剧、推理、诗歌等元素带入传统武侠，又将自己独特的人生哲学融入其中，阐述其对中国社会的独特洞见，将武侠小说引入了经典文学的殿堂。一代大侠，江湖文豪，古龙的作品和人生，都在演绎他永恒的主题：勇气、侠义、爱与宽容。他为“武侠美学”理念的形成与“武侠文化”的推广作出了巨大贡献，创作了57部72本精彩的武侠巨作，开创了近代武侠小说新纪元，将武侠文学推上了一个新的高峰。,,https://img3.doubanio.com/img/author/large/1490006098.76.jpg,https://book.douban.com/author/4523718/
7000947,2651236,吉姆·兰德尔,,0,,,　　,,https://book.douban.com/author/2651236/avatar,https://book.douban.com/author/2651236/
