id,title,book_url,pic_url,author,press,original,translator,publish_date,pages,price,binding,ISBN,douban_score,summary,autor_intro,author_id
1264579,欢乐英雄,https://book.douban.com/subject/1264579/,https://img1.doubanio.com/view/subject/l/public/s2508587.jpg,古龙,珠海出版社,,,2005-8,616,28.00元,平装,9787806070628.0,8.8,成书于1971年。当时是古龙巅峰时期，是古龙个人最爱的作品。但因为小说与一般传统的武侠小说有着许多不同，叙述也是采用了散文化的笔法，因此在一些读者中间并未得到好评。但也有一部分读者认为这是古龙最好的作品之一。全书围绕郭大路、王动、燕七、林太平四人的友谊展开。四个人有着不同身世、不同性格，每人都有一个秘密，秘密的连续揭露推动了情节的发生发展。四个秘密的背后有着更深层次的故事，江湖中的新人老人，穷人富人，男人女人都不能避免的故事。故事随着这些秘密的揭发而展开。四个主人公坚持着自己做人的信念，在贫穷中获得欢乐与友谊。,古龙，本名熊耀华，原籍江西。古龙毕业于台湾淡江大学外文系，是台湾著名新派武侠小说作家。他从1960年创作《苍穹神剑》始，一生共写了近70部武侠小说，影响巨大。其代表作有《风云第一刀》、《绝代双骄》、《楚留香传奇》系列、《陆小凤传奇》、《七种武器》系列、《白玉老虎》、《流星·蝴蝶·剑》等。,https://book.douban.com/author/4523718/
1089512,陆小凤传奇,https://book.douban.com/subject/1089512/,https://img3.doubanio.com/view/subject/l/public/s1154424.jpg,古龙,珠海出版社,,,2005-8,2167,94.00元,平装,9787806070697.0,8.7,本书为新版古龙作品集绘图珍藏本之51-55，古龙为从1960年创作《苍穹神剑》始，一生共写了近70部武侠小说，在小说中，他直接地或者通过人物的口，肆无忌惮地表达自己对人生、人性、情感、生死、快乐，影响巨大，被称为武侠小说四大天王中的怪才，其作品情节奇、险、怪、变，是唯一一个可以和金庸平起平坐的武林大侠。,古龙（1937-1985），本名熊耀华，原籍江西。古龙毕业于台湾淡江大学外文系，是台湾著名新派武侠小说作家。他从1960年创作《苍穹神剑》始，一生共写了近70部武侠小说，影响巨大。其代表作有《风云第一刀》、《绝代双骄》、《楚留香传奇》系列、《陆小凤传奇》、《七种武器》系列、《白玉老虎》、《流星·蝴蝶·剑》等。,https://book.douban.com/author/4523718/
1089521,楚留香传奇,https://book.douban.com/subject/1089521/,https://img1.doubanio.com/view/subject/l/public/s2415159.jpg,古龙,珠海出版社,,,2005-8,2447,100.00元,平装,9787806070703.0,8.4,“香帅系列”的作品，显然是古龙最意气风发时的作品，机智聪敏、正义凛然、风流潇洒的“盗帅楚留香”，无疑是古龙自身的写照(尽管过于美化了)，以风流侠盗为书中主角，饮美酒、披纨素、乘宝舟、伴红袖，浪子典型，一变而为侠客楷模，这样的摹写角度，可以说是“前无古人”的，自不难想见其所引起的瞩目；而偏偏他又巧妙模仿了法国作家卢布朗笔下的怪盗亚森罗宾的侦探技法，让楚留香巧仗机智与武功，屡破奇案，连偷盗玉观音之举，都写得风神蕴藉，更令人惊艳。,古龙（1937-1985），本名熊耀华，原籍江西。古龙毕业于台湾淡江大学外文系，是台湾著名新派武侠小说作家。他从1960年创作《苍穹神剑》始，一生共写了近70部武侠小说，影响巨大。其代表作有《风云第一刀》、《绝代双骄》、《楚留香传奇》系列、《陆小凤传奇》、《七种武器》系列、《白玉老虎》、《流星·蝴蝶·剑》等。,https://book.douban.com/author/4523718/
1704006,边城浪子（上下）,https://book.douban.com/subject/1704006/,https://img1.doubanio.com/view/subject/l/public/s2991239.jpg,古龙,珠海出版社,,,2005-8,748,32.00元,平装,9787806073216.0,8.0,《边城浪子(绘图珍藏本)(套装上下册)》为古龙作品集绘图珍藏本之57，增加了一些精彩绘图，读来更生动、更引人入胜。古龙小说最注重的是人性的体验，他常用细腻的笔触去描写人物微妙而复杂的情感，常用生与死、幸福与痛苦这样尖锐对立的矛盾来表现人物的内心世界和高贵独立的人格，以此来揭示生命的意义和人生的真谛，是唯一一个可以和金庸平起平坐的武林大侠。所有“古迷”们，一定不要错过这本绘图珍藏本哦！,,https://book.douban.com/author/4523718/
1089511,三少爷的剑,https://book.douban.com/subject/1089511/,https://img3.doubanio.com/view/subject/l/public/s2991242.jpg,古龙,珠海出版社,,,2005-8,464,20.00元,平装,9787806070642.0,7.5,《三少爷的剑》是古龙创作计划中“江湖人系列”的第一篇，可惜天不假年，作者的英年早逝也使得它成了该系列的惟一一篇。,古龙，本名熊耀华，原籍江西。古龙毕业于台湾淡江大学外文系，是台湾著名新派武侠小说作家。他从1960年创作《苍穹神剑》始，一生共写了近70部武侠小说，影响巨大。其代表作有《风云第一刀》、《绝代双骄》、《楚留香传奇》系列、《陆小凤传奇》、《七种武器》系列、《白玉老虎》、《流星·蝴蝶·剑》等。,https://book.douban.com/author/4523718/
20516996,陆小凤传奇3：决战前后,https://book.douban.com/subject/20516996/,https://img3.doubanio.com/view/subject/l/public/s26307053.jpg,古龙,河南文艺出版社,,,2013-5-1,224,29.00元,平装,9787807657743.0,8.4,西门吹雪与叶孤城，这两位江湖上一等一的绝世高手，相约在紫禁之巅进行生死决斗。高手相争，必有一伤，两人都是陆小凤的挚友，他必须阻止这场决斗！但他不知道的是，在决斗背后，其实隐藏着一场更巨大的阴谋……,古龙，（1938-1985），原名熊耀华，出生于香港，幼时暂居汉口，后经香港赴台。 古龙的小说创造性地将戏剧、推理、诗歌等元素带入传统武侠，又将自己独特的人生哲学融入其中，阐述其对中国社会的独特洞见，将武侠小说引入了经典文学的殿堂； 作为当代华语文坛罕有的大师，古龙的作品是真正深入街头巷尾的文学经典，小李飞刀、陆小凤、楚留香等众多形象，早已成为当代中国人精神生活的重要角色； 一句“人在江湖，身不由己”，流传之广，几乎成为中国人最常见的口头禅，对当代中国人的价值观产生了深远的影响； 古龙一生，人如其文，像他笔下的众多主人公一样，放浪形骸，挥金如土，嗜酒如命，风流倜傥；在其充满灿烂传奇的一生的尽头，在医生下达严禁饮酒的告诫之后，豪饮三天三夜，大醉归西。 一代大侠，江湖文豪，古龙的作品和人生，都在演绎他永恒的主题：勇气、侠义、爱与宽容。 本文集是由台湾古龙...(展开全部),https://book.douban.com/author/4523718/
20516999,陆小凤传奇1：金鹏王朝,https://book.douban.com/subject/20516999/,https://img3.doubanio.com/view/subject/l/public/s26681971.jpg,古龙,河南文艺出版社,,,2013-5-1,260,32.00元,平装,9787807657729.0,8.1,大金鹏王请求陆小凤向昔日的三个叛臣，也是当今江湖中最有权、最有钱和武功最高的三个人讨还血债。为了这不可能完成的任务，陆小凤只得请好友花满楼和剑神西门吹雪出手相助，可是沿途之上杀机重重……,古龙，（1938-1985），原名熊耀华，出生于香港，幼时暂居汉口，后经香港赴台。 古龙的小说创造性地将戏剧、推理、诗歌等元素带入传统武侠，又将自己独特的人生哲学融入其中，阐述其对中国社会的独特洞见，将武侠小说引入了经典文学的殿堂； 作为当代华语文坛罕有的大师，古龙的作品是真正深入街头巷尾的文学经典，小李飞刀、陆小凤、楚留香等众多形象，早已成为当代中国人精神生活的重要角色； 一句“人在江湖，身不由己”，流传之广，几乎成为中国人最常见的口头禅，对当代中国人的价值观产生了深远的影响； 古龙一生，人如其文，像他笔下的众多主人公一样，放浪形骸，挥金如土，嗜酒如命，风流倜傥；在其充满灿烂传奇的一生的尽头，在医生下达严禁饮酒的告诫之后，豪饮三天三夜，大醉归西。 一代大侠，江湖文豪，古龙的作品和人生，都在演绎他永恒的主题：勇气、侠义、爱与宽容。,https://book.douban.com/author/4523718/
1480630,天涯·明月·刀,https://book.douban.com/subject/1480630/,https://img3.doubanio.com/view/subject/l/public/s6115256.jpg,古龙,珠海出版社,,,2005-8,508,22.00元,平装,9787806894125.0,7.9,《天涯·明月·刀》的故事是古龙另一作品《边城浪子》的外传，书中的主角傅红雪已是中年人。故事讲述了一个在江湖中占有着巨大财富和无上权威的名侠，同时也是武林之首的公子羽，以名利财富诱惑天下第一剑燕南飞做自己的替身，并派遣他和手下明月心前去刺杀傅红雪。傅红雪两次战胜燕南飞却没有杀死他。公子羽还制造出关于天下第一暗器孔雀翎的传说，江湖人士受诱惑为争夺这件武器而纷纷丧生。他派自己的手下卓玉贞当了孔雀翎主人秋水清的情妇，继而血洗孔雀山庄。不明真相的秋水清临死前将卓玉贞托付给傅红雪，但傅红雪从卓玉贞的行径中认识到她的真相。他怀着坚忍不拔的毅力，杀死公子羽派来的一个个杀手，最后来到公子羽的住处，在决斗中杀死了替代公子羽出战的燕南飞。他拒绝学燕南飞一样担任公子羽替身，离开那些诱人的财富，回到一个真心爱他的女人身边。而公子羽也意识到继续下去是不行的，便放弃了名利，退隐江...(展开全部),《天涯·明月·刀》的故事是古龙另一作品《边城浪子》的外传，书中的主角傅红雪已是中年人。故事讲述了一个在江湖中占有着巨大财富和无上权威的名侠，同时也是武林之首的公子羽，以名利财富诱惑天下第一剑燕南飞做自己的替身，并派遣他和手下明月心前去刺杀傅红雪。傅红雪两次战胜燕南飞却没有杀死他。公子羽还制造出关于天下第一暗器孔雀翎的传说，江湖人士受诱惑为争夺这件武器而纷纷丧生。他派自己的手下卓玉贞当了孔雀翎主人秋水清的情妇，继而血洗孔雀山庄。不明真相的秋水清临死前将卓玉贞托付给傅红雪，但傅红雪从卓玉贞的行径中认识到她的真相。他怀着坚忍不拔的毅力，杀死公子羽派来的一个个杀手，最后来到公子羽的住处，在决斗中杀死了替代公子羽出战的燕南飞。他拒绝学燕南飞一样担任公子羽替身，离开那些诱人的财富，回到一个真心爱他的女人身边。而公子羽也意识到继续下去是不行的，便放弃了名利，退隐江湖。,https://book.douban.com/author/4523718/
21778489,萧十一郎,https://book.douban.com/subject/21778489/,https://img1.doubanio.com/view/subject/l/public/s26307057.jpg,古龙,河南文艺出版社,,,2013-4,329,36.00元,平装,9787807658085.0,8.1,《古龙文集:萧十一郎》是古龙经典代表作，也是古龙唯一先有剧本、后改为小说的一部奇书。台湾武侠小说评论家叶洪生甚至将《萧十一郎》抬高到古龙作品第一的位置，称赞《萧十一郎》的人物和故事为双绝，甚至连“小公子”这样令人印象深刻的配角，在艺术成就上也达到巅峰。被多次改变同名电视剧、电影，以独特的狼的生存哲学，哀婉动人的爱情故事，以及奇特的故事设定中包含的哲学意味影响了几代中国人。 《萧十一郎》是古龙诸多作品中唯一的悲剧，看透红尘极度悲观的古龙大概也对他自己塑造的这个悲剧人物很心疼，三年后又续作《火并萧十一郎》让结局变得稍好一点。 萧十一郎是各来去无踪、潇洒浪荡的“大盗”，为人侠义、忠诚。风四娘告诉他，武林中人人窥伺的神秘宝物割鹿刀进入中原，一时江湖上烽烟四起，萧十一郎屡屡被人嫁祸，深深卷入这场风波，但也由此结识了武林第一美女、世家公子连城璧的妻子沈璧君，从此...(展开全部),《古龙文集:萧十一郎》是古龙经典代表作，也是古龙唯一先有剧本、后改为小说的一部奇书。台湾武侠小说评论家叶洪生甚至将《萧十一郎》抬高到古龙作品第一的位置，称赞《萧十一郎》的人物和故事为双绝，甚至连“小公子”这样令人印象深刻的配角，在艺术成就上也达到巅峰。被多次改变同名电视剧、电影，以独特的狼的生存哲学，哀婉动人的爱情故事，以及奇特的故事设定中包含的哲学意味影响了几代中国人。 《萧十一郎》是古龙诸多作品中唯一的悲剧，看透红尘极度悲观的古龙大概也对他自己塑造的这个悲剧人物很心疼，三年后又续作《火并萧十一郎》让结局变得稍好一点。 萧十一郎是各来去无踪、潇洒浪荡的“大盗”，为人侠义、忠诚。风四娘告诉他，武林中人人窥伺的神秘宝物割鹿刀进入中原，一时江湖上烽烟四起，萧十一郎屡屡被人嫁祸，深深卷入这场风波，但也由此结识了武林第一美女、世家公子连城璧的妻子沈璧君，从此萧，沈，连三人开始了恩怨纠缠的一生……,https://book.douban.com/author/4523718/
1089518,萧十一郎,https://book.douban.com/subject/1089518/,https://img1.doubanio.com/view/subject/l/public/s2196519.jpg,古龙,珠海出版社,,,2005-8,413,19.00元,平装,9787806070598.0,7.9,古龙，本名熊耀华，原籍江西。古龙毕业于台湾淡江大学外文系，是台湾著名新派武侠小说作家。他从1960年创作《苍穹神剑》始，一生共写了近70部武侠小说，影响巨大。其代表作有《风云第一刀》、《绝代双骄》、《楚留香传奇》系列、《陆小凤传奇》、《七种武器》系列、《白玉老虎》、《流星·蝴蝶·剑》等。,,https://book.douban.com/author/4523718/
20516998,陆小凤传奇2：绣花大盗,https://book.douban.com/subject/20516998/,https://img3.doubanio.com/view/subject/l/public/s26307052.jpg,古龙,河南文艺出版社,,,2013-5-1,196,26.00元,平装,9787807657736.0,8.1,把守严密、连陆小凤都无法突破的王府金库被人堂而皇之地侵入，将这些价值连城的宝物盗走的大盗，却是个绣着花的络腮胡大汉。在这背后究竟隐藏着怎样的阴谋？又包含着谁的野心？ 陆小凤要如何化解这一次危机？,古龙，（1938-1985），原名熊耀华，出生于香港，幼时暂居汉口，后经香港赴台。 作为新派武侠小说泰斗，古龙的小说创造性地将戏剧、推理、诗歌等元素带入传统武侠，又将自己独特的人生哲学融入其中，阐述其对中国社会的独特洞见，将武侠小说引入了经典文学的殿堂； 作为当代华语文坛罕有的大师，古龙的作品是真正深入街头巷尾的文学经典，小李飞刀、陆小凤、楚留香等众多形象，早已成为当代中国人精神生活的重要角色； 一句“人在江湖，身不由己”，流传之广，几乎成为中国人最常见的口头禅，对当代中国人的价值观产生了深远的影响； 古龙一生，人如其文，像他笔下的众多主人公一样，放浪形骸，挥金如土，嗜酒如命，风流倜傥；在其充满灿烂传奇的一生的尽头，在医生下达严禁饮酒的告诫之后，畅饮三天三夜，大醉归西。 一代大侠，江湖文豪，古龙的作品和人生，都在演绎他永恒的主题：勇气、侠义、爱与宽容...(展开全部),https://book.douban.com/author/4523718/
1089510,流星·蝴蝶·剑,https://book.douban.com/subject/1089510/,https://img3.doubanio.com/view/subject/l/public/s2991344.jpg,古龙,珠海出版社,,,2005-8,564,25.00元,平装,9787806070666.0,7.8,古龙，本名熊耀华，原籍江西。古龙毕业于台湾淡江大学外文系，是台湾著名新派武侠小说作家。他从1960年创作《苍穹神剑》始，一生共写了近70部武侠小说，影响巨大。其代表作有《风云第一刀》、《绝代双骄》、《楚留香传奇》系列、《陆小凤传奇》、《七种武器》系列、《白玉老虎》、《流星·蝴蝶·剑》等。,,https://book.douban.com/author/4523718/
1089515,武林外史（上下）,https://book.douban.com/subject/1089515/,https://img3.doubanio.com/view/subject/l/public/s2157315.jpg,古龙,珠海出版社,,,2005-08,1141,46.0,平装,9787806070574.0,7.8,《武林外史》作于1965年，原名《风雪会中州》，是古龙中期转型作品，从中可看到古龙对武侠不断求新探索，其中不少人物是古龙后来作品的原型。 全书围绕一段武林恩怨展开，主角是四个性格各异的少年——沈浪、朱七七、王怜花、熊猫儿，更有许多江湖奇人异士，纠缠其中，场景跨越中原、太行、大漠、楼兰、可称宏图巨著，情节跌宕。,古龙，本名熊耀华，原籍江西。古龙毕业于台湾淡江大学外文系，是台湾著名新派武侠小说作家。他从1960年创作《苍穹神剑》始，一生共写了近70部武侠小说，影响巨大。其代表作有《风云第一刀》、《绝代双骄》、《楚留香传奇》系列、《陆小凤传奇》、《七种武器》系列、《白玉老虎》、《流星·蝴蝶·剑》等。,https://book.douban.com/author/4523718/
20516992,陆小凤传奇5：幽灵山庄,https://book.douban.com/subject/20516992/,https://img3.doubanio.com/view/subject/l/public/s26306525.jpg,古龙,河南文艺出版社,,,2013-5-1,284,32.00元,平装,9787807657767.0,8.0,西门吹雪撞破自己的妻子和陆小凤有染，一路追杀陆小凤。陆小凤身负重伤，走投无路之下，误入一个奇怪的世界——幽灵山庄。幽灵山庄是老刀把子经营了十多年的秘密所在，网罗了 许多退隐江湖的高手，他们真的甘心退隐吗？,古龙，（1938-1985），原名熊耀华，出生于香港，幼时暂居汉口，后经香港赴台。 古龙的小说创造性地将戏剧、推理、诗歌等元素带入传统武侠，又将自己独特的人生哲学融入其中，阐述其对中国社会的独特洞见，将武侠小说引入了经典文学的殿堂； 作为当代华语文坛罕有的大师，古龙的作品是真正深入街头巷尾的文学经典，小李飞刀、陆小凤、楚留香等众多形象，早已成为当代中国人精神生活的重要角色； 一句“人在江湖，身不由己”，流传之广，几乎成为中国人最常见的口头禅，对当代中国人的价值观产生了深远的影响； 古龙一生，人如其文，像他笔下的众多主人公一样，放浪形骸，挥金如土，嗜酒如命，风流倜傥；在其充满灿烂传奇的一生的尽头，在医生下达严禁饮酒的告诫之后，豪饮三天三夜，大醉归西。 一代大侠，江湖文豪，古龙的作品和人生，都在演绎他永恒的主题：勇气、侠义、爱与宽容。,https://book.douban.com/author/4523718/
20516997,陆小凤传奇4：银钩赌坊,https://book.douban.com/subject/20516997/,https://img3.doubanio.com/view/subject/l/public/s26306511.jpg,古龙,河南文艺出版社,,,2013-5-1,228,29.00元,平装,9787807657750.0,7.3,陆小凤被“银钩赌坊”的老板娘诱入圈套，被人诬陷杀了罗刹教主的儿子，为了洗清自己的嫌疑，他要到冰天雪地的拉哈苏，去寻找四个奇怪的女人……这场豪赌，究竟谁是庄家，谁是 玩家，谁是赢家？,古龙，（1938-1985），原名熊耀华，出生于香港，幼时暂居汉口，后经香港赴台。 古龙的小说创造性地将戏剧、推理、诗歌等元素带入传统武侠，又将自己独特的人生哲学融入其中，阐述其对中国社会的独特洞见，将武侠小说引入了经典文学的殿堂； 作为当代华语文坛罕有的大师，古龙的作品是真正深入街头巷尾的文学经典，小李飞刀、陆小凤、楚留香等众多形象，早已成为当代中国人精神生活的重要角色； 一句“人在江湖，身不由己”，流传之广，几乎成为中国人最常见的口头禅，对当代中国人的价值观产生了深远的影响； 古龙一生，人如其文，像他笔下的众多主人公一样，放浪形骸，挥金如土，嗜酒如命，风流倜傥；在其充满灿烂传奇的一生的尽头，在医生下达严禁饮酒的告诫之后，豪饮三天三夜，大醉归西。 一代大侠，江湖文豪，古龙的作品和人生，都在演绎他永恒的主题：勇气、侠义、爱与宽容。,https://book.douban.com/author/4523718/
4780102,一个人住第9年,https://book.douban.com/subject/4780102/,https://img3.doubanio.com/view/subject/l/public/s4364063.jpg,[日]高木直子,江西科学技术出版社,,洪俞君,2010年04月,157,20.00元,平装,9787539035154.0,8.4,终于从小套房搬到两房公寓了，终于成为订报一族了，终于旧家电可以汰旧换新了，终于想吃想睡、想洗澡看电视，都可以随心所欲了……一样爱逛超市，抢购半价鲷鱼沙西米，一样爱敲敲打打，自己订书架、换灯泡、面植物布置阳台一样爱料理，讲究好汤头，偷偷听到邻居在吵架……但是，但是……3连假耶，却没人跟我说话，半夜要影印好希望有人陪，还有，楼上的小姐，请别再来开错门了，这样很吓人喔… 看过《一个人住第5年》的读者， 你们的生活有什么变化吗？ 我很怀念当初一个人住的心情， 也很积极创造现在一个人住的新鲜生活， 不过呢有时我也会偷偷问自己 ， 究竟要一个人住到何时 呵……,高木直子，1974年，出生于日本三重县，插画家。主要作品《150cm Life》，《150cn Life 2》、《150cn Life 3》、《一个人住第五年》、《一个人上京》、《一个人的第一次》、《第一次一个人旅行》、《30分老妈》等，最喜欢的鱼是金枪鱼。,https://book.douban.com/author/4571708/
5940434,一个人的美食之旅,https://book.douban.com/subject/5940434/,https://img3.doubanio.com/view/subject/l/public/s4707765.jpg,[日]高木直子,江西科学技术出版社,,陈怡君,2011-2,176,25.00元,平装,9787539038544.0,8.3,"高木直子继续一个人旅行的风格,走遍日本9都府县,亲自品尝了43道美食,带领读者来一次最地道的日本美食之旅。而且全部是真实的店名、详细的店铺信息及地图指南，只要你有机会去日本就一定能找的到哦。",高木直子：1974年出生于日本三重县。插画家。 国中一年级时，为美术课本中班夏恩的画所感动，糊里糊涂地就立志成为一个画家。 美术设计学校毕业后，进入名古屋的设计公司上班。 1998年到东京。目前定居于东京都。 兴趣是收集汤姆猫与杰利鼠的相关产品，及做木工。 小时候梦想开花店或面包店。 最喜欢的季节是夏天。 觉得啤酒是最美味的食物。 一看到太阳就打喷嚏，属于光反射喷嚏族。 最喜欢的饭团陷是：梅子、鲑鱼、海带 主要作品有《150cm Life 1～3》《一个人住第5年》《一个人上东京》《一个人的第一次》《第一次一个人旅行》《一个人住第9年》《30分老妈1-2》《一个人旅行2》等。,https://book.douban.com/author/4571708/
1344548,150cm Life,https://book.douban.com/subject/1344548/,https://img3.doubanio.com/view/subject/l/public/s26706974.jpg,[日]高木直子,大田,,洪俞君,2006-3-1,120,新台币200元,,9789574556861.0,8.1,身高過了15歲就一直停留在150公分的作者，覺得世界上的東西多半都大了點兒，和別人講話總是要抬起脖子、衣服袖子太長、拿高處東西總得踮起腳尖、走路總是不自覺的加快腳步，這些對作者而言都是日常生活中理所當然的事情。雖不喜歡因為個子矮小所帶來的諸多不便，但若是有人因為我個子矮對我特別好的話，我也會因為這樣覺得「其實小個子也蠻好的！」 作者利用圖配文的方式描繪出由150cm的高度所看到的種種，及感受到的心情。希望這本書可以得到現在跟作者同樣身高的你我產生共鳴，個子高的人也可想起曾經逝去的那段150cm時光。,高木直子 1974 年出生於日本三重縣 國中一年級時，為美術課本中班夏恩的畫所感動， 糊裡糊塗地就立志成為一個畫家。 美術設計學校畢業後，進入名古屋的設計公司上班。 98 年到東京。目前定居於東京都。 也運用壓克力顏料來作畫。 興趣是收集湯姆貓與傑利鼠的相關產品，及做木工。 高俞君 定居日本金澤，身高 150 公分 與先生兩個小孩公婆，過著鮮明的四季生活 沒有日文會覺得人生缺少了什麼 著迷麵包和黑豆仙貝以及帆布製袋子 現在最重要的是繼續翻譯完高木直子的下一本書 《第五年一個人住》,https://book.douban.com/author/4571708/
1475048,150cm Life 2,https://book.douban.com/subject/1475048/,https://img1.doubanio.com/view/subject/l/public/s1492718.jpg,[日]高木直子,大田,,,2006年1月25日,,新台币88元,,9789574559510.0,8.0,"依然只有150cm， 進入游泳池只敢停在130 公分處； 依然只有150cm, 開車椅背一定要保持90 度直角; 依然只有150cm， 看牙總被醫師師說：再坐上來一點、再坐上來一點…… 依然只有150cm， 不能改變身高，就改變心情吧！",,https://book.douban.com/author/4571708/
26411083,一个人的小繁华①,https://book.douban.com/subject/26411083/,https://img3.doubanio.com/view/subject/l/public/s28100032.jpg,[日]高木直子,北京联合出版公司,,陈怡君,2015-5,136,39.90元,平装,9787550251359.0,8.3,编辑推荐： ★全世界最暖心的治愈绘本天后高木直子力作《一个人的小繁华1》纪念在东京打拼的精彩而难忘的生活。 ★没有工作、家人、金钱的东京生活。扛着梦想，握着招聘杂志，心有不安地度日、屡屡受挫的那段“泡沫时期”，通通收录在本书中。 ★高木直子再度呈现东京打拼记，送给曾经漂泊或者正在漂泊的你，在酸涩的日子里活出自己的小繁华。 内容简介： ……我每天都被打工追着跑……呜呜呜~~~好凌乱 暗淡无光的日子既苦闷又不安，让我忧郁、哭泣……还好结交了些朋友帮我加油打气，有温暖屋子可以继续画图，有家人的问候……可未来难料，与其哭哭啼啼还不如振作精神，要实现梦想，活出自己的小繁华，我还是想大喊：梦想～～万～～岁～～就是要当插画家，决心拼了！！！,高木直子 1974年出生于日本三重县，插画家，中国读者最喜欢的漫画绘本作者。小时候也和许多女孩一样，说“想开花店”“想开面包店”一类的话。但上了初中之后，开始觉得自己还蛮喜欢画画的。高中时代憧憬成为漫画家，之后便以插画家为理想，1998年以成为自由插画家为目标，一个人来到东京。 2003年以《150cm Life》一炮而红。后来出版的“一个人”系列漫画，凭借“含着眼泪笑出来”的诙谐幽默、励志感人等风格受到热烈欢迎。在她的漫画绘本里，我们能看到那个既熟悉又被遗忘的自己。主要作品有：《一个人住第9年》《一个人住第5年》《一个人的小繁华1》《一个人的小繁华2》《第一次一个人旅行》《一个人旅行2》等。 陈怡君 淡江大学日文系毕业。结束日本游学生活后，目前从事文字工作。译作有《150cm life 3》《第一次一个人旅行》《一个人旅行2》《30分老妈2》等。,https://book.douban.com/author/4571708/
2258803,一個人去旅行,https://book.douban.com/subject/2258803/,https://img1.doubanio.com/view/subject/l/public/s2740797.jpg,[日]高木直子,大田出版有限公司,,陳怡君,2007-9-26,144,新台币250元,平装,9789861790725.0,8.3,日光的煎餃達人，做出全宇宙最好吃的煎餃，超感激→美味指數五顆星 鎌倉的歐巴桑，泡完溫泉的下雨天謝謝你們的傘→感動指數五顆星 搭上日本最長的夜行巴士，司機先生辛苦了→緊張指數五顆星 嘗試京都舞妓大變身，生平首次的無敵熟女氣質→新鮮指數五顆星 多虧帥教練讓我拿到C級潛水執照，沖繩啤酒！乾杯…… 一個人去旅行，好玩嗎？一個人去旅行，能學到什麼呢？ 幹嘛想那麼多，愛去哪兒就去哪吧。 不折不扣，用一年的時間，完成菜鳥單人旅行的我， 藉著單獨旅行認識自己，試試看，一個人去旅行！ 這本書五味心情五顆星為你加油，Go！出發囉！,高木直子 1974年出生於日本三重縣。插畫家。 大田出版高木直子全作品《150cm Life 1~3》、《一個人住第5年》、《一個人上東京》、《一個人泡澡》、《一個人的第一次》、《一個人去旅行》。高木直子專屬網站 http://hokusoem.com/,https://book.douban.com/author/4571708/
1336968,一個人上東京,https://book.douban.com/subject/1336968/,https://img3.doubanio.com/view/subject/l/public/s1361575.jpg,[日]高木直子,大田出版,,常純敏,2005,140,新台币220元,平装,9789574558445.0,8.4,追求理想奮鬥記，卯足精神求生存，一邊擦乾淚水，一邊勇敢向前走！高木直子為了實現「我想去東京當插畫家」的夢想，一個人離開老家到大城市闖蕩，將初次面試的緊張心情、迷路在猶如迷宮般的地鐵、遇到怪怪的推銷人員、面對穿衣服比炫的都市人等的事絲絲入扣的描述，面對不習慣的都市生活，辛苦的事情比開心的事情多，有時候還會浮現「我到底離開老家做什麼呢？」「搬到這裡是不是一種錯誤呢？」的心情。 這本書將這種開心難過、忐忑不安的心情用圖文的方式描繪出來，你一定會備感溫馨且開懷大笑。 如果留在老家，也許現在會過著另外一種幸福的生活，但是想想現在也不賴啊！,高木直子 1974年出生於日本三重縣。 國中一年級時，為美術課本中班夏恩的畫所感動， 糊�糊塗地就立志成為一個畫家。 美術設計學校畢業後，進入名古屋的設計公司上班。 98年到東京。目前定居於東京都。 也運用壓克力顏料來作畫。 興趣是收集湯姆貓與傑利鼠的相關產品，及做木工。 已出版作品《150cm Life》、《一個人住第5年》。,https://book.douban.com/author/4571708/
25810830,第一次一个人旅行,https://book.douban.com/subject/25810830/,https://img3.doubanio.com/view/subject/l/public/s27200774.jpg,[日]高木直子,北京联合出版公司,,陈怡君,2013-7,141,28.00元,平装,9787550215436.0,8.1,大家好，我是高木直子。这一次，我借着“单独旅行新手”的名义，利用一年的时间，背起了行囊独自一人周游四海去。关于单独旅行这件事，我可是个不折不扣的菜鸟，种种迟疑与不安不停的不停的在心中交战，唉呀——算了，与其在这里空操心而裹足不前，不如让心随意走，潇洒自在地四处行游。这趟处处有惊奇的单人之旅，竭诚欢迎你一起来同乐。,高木直子 1974年出生于日本三重县。插画家。 小时候也和许多女孩一样，说“想开花店”“想开面包店”一类的话。 但上了初中之后，开始觉得自己还蛮喜欢画画的。 高中时代憧憬成为漫画家，之后便以插画家为理想，一个人来到东京。 2003年以《150cm Life》一炮而红。,https://book.douban.com/author/4571708/
